Time;Temperature;ProcessTemperature;AgentType;AgentFlow;SampleType;CatalystType;CatalystRatio;CarbonMonoxide;CarbonDioxide;Methane;Oxygen;Hydrogen;CalorificValue
64;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;21.21;6.78;3.46;1.46;35.72;2050.5
65;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;21.52;6.7;3.36;1.54;35.24;2035.77
66;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;21.63;6.46;3.23;1.78;34.36;2000.03
67;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;21.43;6.32;3.27;1.96;33.87;1982.95
68;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;21.11;6.3;3.33;2.02;33.88;1979.33
69;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;21.09;6.24;3.31;2.01;33.9;1977.43
70;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;21.08;6.09;3.19;2.18;33.41;1950.86
71;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;21.06;5.93;3.12;2.35;32.86;1926.93
72;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;20.79;5.85;3.19;2.44;32.65;1919.09
73;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;20.63;5.83;3.25;2.42;32.82;1925.13
74;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;20.61;5.8;3.2;2.39;32.88;1921.6
75;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;20.59;5.71;3.09;2.53;32.46;1897.8
76;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;20.59;5.7;3.1;2.57;32.24;1892.08
77;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;20.29;5.68;3.16;2.52;32.35;1892.09
78;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;19.96;5.67;3.1;2.64;32.15;1870.39
79;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;19.58;5.56;2.95;2.92;31.46;1823.77
80;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;19.41;5.45;2.84;3.19;30.79;1787.88
81;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;19.22;5.44;2.85;3.32;30.45;1772.8
82;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;20.07;2.09;1.57;3.29;29.9;1660.02
83;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;19.65;2.11;1.51;3.16;28.82;1608.92
84;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;19.23;2.14;1.45;3.05;27.58;1552.97
85;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;18.81;2.19;1.39;2.96;26.12;1490.35
86;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;18.34;2.24;1.32;2.93;24.56;1422.23
87;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;17.97;2.3;1.26;2.9;23;1358.08
88;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;17.61;2.37;1.2;2.84;21.37;1292.11
89;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;17.3;2.45;1.15;2.81;19.85;1231.93
90;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;16.96;2.53;1.1;2.77;18.3;1169.93
91;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;16.67;2.62;1.05;2.73;16.89;1113.69
92;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;16.41;2.73;1.01;2.67;15.55;1061.42
93;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;16.18;2.84;0.97;2.62;14.4;1015.82
94;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;15.98;2.97;0.93;2.56;13.3;972.63
95;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;15.78;3.09;0.89;2.56;12.36;934.3
96;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;15.61;3.19;0.86;2.6;11.52;900.86
97;900;900;Oxygen ;0.015;TWTS;AI-Ni ;0;15.47;3.27;0.83;2.63;10.81;872.26
1;6;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;0;0;21;0;0
2;9;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;0;0;21;0;0
3;12;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;0;0;20;0;0
4;15;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;0;0;20;0;0
5;18;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;0;0;19;0;0
6;28;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;1;0;19;0;0
7;47;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;1.03;0;18;0;0
8;77;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;1.06;0;18;0;0
9;118;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;1.13;0;17.69;0;0
10;167;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;1.27;0;17.69;0;0
11;226;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;1.65;0;17.59;0;0
12;290;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;2.41;0;17.14;0;0
13;355;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;3.48;0;16.39;0;0
14;413;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;0;5.22;0;15.04;0;0
15;466;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;1.1;8.76;0;12.8;0;33.1
16;510;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;1.95;14.59;1.05;9.81;0;158.49
17;549;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;3.18;20.5;2.45;7.4;0;328.58
18;581;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;4.71;24.94;4.9;5.43;0;607.52
19;610;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.18;26.82;8.34;3.42;0;978.76
20;636;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.84;25.62;11.95;1.92;2.36;1413.36
21;659;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.85;23.48;14.64;0.85;4.61;1737.62
22;682;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.61;21.61;16.68;0;7.27;2004.99
23;702;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.36;20.35;18.1;0;10.19;2221.02
24;720;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.18;19.73;19.06;0;12.84;2387.24
25;737;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.08;19.35;19.76;0;15.35;2526.9
26;754;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.11;18.98;20.37;0;17.46;2649.78
27;768;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.28;18.56;20.97;0;19.31;2768.05
28;784;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;6.55;18.06;21.53;0;20.81;2874.9
29;797;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;7.04;17.47;22.08;0;22.09;2980.75
30;810;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;7.67;16.76;22.44;0;23.13;3065.47
31;823;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;8.52;15.91;22.64;0;24.1;3139.48
32;835;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;9.56;14.95;22.64;0;25;3198.07
33;847;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;10.92;13.81;22.25;0;25.94;3230.43
34;859;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;12.34;12.62;21.46;0;26.93;3228.09
35;869;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;14;11.44;20.43;0;28.2;3218.64
36;879;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;15.54;10.32;19;0;29.28;3161.8
37;889;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;17.15;9.23;17.22;0;30.33;3072.89
38;900;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;18.83;8.32;15.09;0;31.25;2948.86
39;915;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;20.45;7.47;12.85;0;31.78;2800.75
40;930;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;22.06;6.87;10.46;0.75;31.83;2623.52
41;945;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;23.63;6.28;8.36;1.12;31.44;2459.3
42;960;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;24.95;5.74;6.51;1.43;30.81;2304.05
43;975;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;26.03;5.21;5.32;1.6;30.33;2208.87
44;985;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;26.5;4.73;4.46;1.8;29.95;2129.74
45;995;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;26.67;4.31;3.92;2;29.7;2075.94
46;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;26.68;3.95;3.51;2.15;29.59;2033.93
47;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;26.49;3.66;3.21;2.33;29.5;1996.96
48;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;26.17;3.4;2.97;2.5;29.45;1963
49;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;25.75;3.19;2.74;2.67;29.43;1927.89
50;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;25.35;3.03;2.57;2.83;29.43;1899.7
51;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;24.93;2.88;2.41;2.98;29.46;1872.76
52;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;24.54;2.77;2.27;3.12;29.53;1849.84
53;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;24.09;2.69;2.14;3.28;29.58;1825.46
54;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;23.86;2.62;2.04;3.41;29.75;1814.19
55;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;23.63;2.55;1.96;3.5;30.03;1808.15
56;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;23.34;2.49;1.88;3.65;30.02;1791.52
57;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;23.09;2.44;1.82;3.75;30.13;1781.63
58;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;22.81;2.39;1.78;3.81;30.34;1775.77
59;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;22.48;2.34;1.74;3.94;30.38;1763.25
60;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;22.35;2.3;1.72;3.95;30.58;1763.51
61;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;22.19;2.26;1.71;3.96;30.81;1764.72
62;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;22;2.23;1.7;3.99;31.01;1764.12
63;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;21.87;2.19;1.69;4;31.25;1766.53
64;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;21.68;2.18;1.69;4.01;31.36;1764.15
65;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;21.57;2.16;1.69;3.94;31.57;1767.21
66;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;21.4;2.14;1.69;3.83;31.7;1766.04
67;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;21.18;2.11;1.68;3.7;31.69;1758.16
68;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;20.81;2.1;1.66;3.56;31.41;1736.64
69;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;20.43;2.09;1.62;3.42;30.76;1701.69
70;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;20.07;2.09;1.57;3.29;29.9;1660.02
71;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;19.65;2.11;1.51;3.16;28.82;1608.92
72;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;19.23;2.14;1.45;3.05;27.58;1552.97
73;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;18.81;2.19;1.39;2.96;26.12;1490.35
74;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;18.34;2.24;1.32;2.93;24.56;1422.23
75;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;17.97;2.3;1.26;2.9;23;1358.08
76;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;17.61;2.37;1.2;2.84;21.37;1292.11
77;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;17.3;2.45;1.15;2.81;19.85;1231.93
78;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;16.96;2.53;1.1;2.77;18.3;1169.93
79;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;16.67;2.62;1.05;2.73;16.89;1113.69
80;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;16.41;2.73;1.01;2.67;15.55;1061.42
81;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;16.18;2.84;0.97;2.62;14.4;1015.82
82;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;15.98;2.97;0.93;2.56;13.3;972.63
83;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;15.78;3.09;0.89;2.56;12.36;934.3
84;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;15.61;3.19;0.86;2.6;11.52;900.86
85;1000;1000;Oxygen ;0.015;TWTS;AI-Ni ;0;15.47;3.27;0.83;2.63;10.81;872.26
1;6;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;21;0;0
2;9;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;21;0;0
3;12;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;20;0;0
4;15;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;20;0;0
5;18;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;1.61;0;19;0;0
6;28;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;1.74;0;18;0;0
7;47;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;2;0;17.73;0;0
8;77;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;2.44;0;16.87;0;0
9;118;900;Oxygen ;0.015;TWTS;Marble dust ;5;0;3.21;0;15.44;0;0
10;167;900;Oxygen ;0.015;TWTS;Marble dust ;5;1.12;4.5;0;13.34;0;33.7
11;226;900;Oxygen ;0.015;TWTS;Marble dust ;5;1.79;6.52;0.74;11.13;0;124.21
12;290;900;Oxygen ;0.015;TWTS;Marble dust ;5;2.54;8.9;1.62;9.64;0;230.43
13;355;900;Oxygen ;0.015;TWTS;Marble dust ;5;3.64;11.57;3.22;8.1;0;415.62
14;413;900;Oxygen ;0.015;TWTS;Marble dust ;5;4.99;14.3;5.62;6.35;0;684.39
15;466;900;Oxygen ;0.015;TWTS;Marble dust ;5;6.1;16.02;8.38;4.29;0.78;1003.81
16;510;900;Oxygen ;0.015;TWTS;Marble dust ;5;6.6;16.9;11.36;2.41;1.87;1335.19
17;549;900;Oxygen ;0.015;TWTS;Marble dust ;5;6.54;16.85;13.62;1.2;3.73;1604.64
18;581;900;Oxygen ;0.015;TWTS;Marble dust ;5;6.16;16.76;15.38;0;6.39;1841.19
19;610;900;Oxygen ;0.015;TWTS;Marble dust ;5;5.8;16.86;16.23;0;9.7;2011.55
20;636;900;Oxygen ;0.015;TWTS;Marble dust ;5;5.53;17.3;16.74;0;12.78;2145.32
21;659;900;Oxygen ;0.015;TWTS;Marble dust ;5;5.37;17.51;17.18;0;15.98;2279.39
22;682;900;Oxygen ;0.015;TWTS;Marble dust ;5;5.44;17.85;17.46;0;18.54;2385.76
23;702;900;Oxygen ;0.015;TWTS;Marble dust ;5;5.77;17.97;17.61;0;20.72;2476.06
24;720;900;Oxygen ;0.015;TWTS;Marble dust ;5;6.39;17.56;17.83;0;22.63;2573.56
25;737;900;Oxygen ;0.015;TWTS;Marble dust ;5;7.24;16.87;17.68;0;23.99;2626.13
26;754;900;Oxygen ;0.015;TWTS;Marble dust ;5;8.53;15.86;17.38;0;25.38;2678.59
27;768;900;Oxygen ;0.015;TWTS;Marble dust ;5;9.83;14.64;16.88;0;26.65;2708.69
28;784;900;Oxygen ;0.015;TWTS;Marble dust ;5;11.31;13.56;16.05;0;27.97;2714.36
29;797;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.68;12.67;14.73;0;29.37;2672.57
30;810;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.15;11.71;13.14;0;30.33;2594.77
31;823;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.6;10.95;11.28;0;30.62;2470.39
32;835;900;Oxygen ;0.015;TWTS;Marble dust ;5;17.12;10.35;9.5;0;30.78;2351.77
33;847;900;Oxygen ;0.015;TWTS;Marble dust ;5;18.49;9.8;7.72;0;30.56;2217.11
34;859;900;Oxygen ;0.015;TWTS;Marble dust ;5;19.58;9.39;6.32;0;30.3;2108.94
35;869;900;Oxygen ;0.015;TWTS;Marble dust ;5;19.86;8.77;5.2;0;29.36;1982.39
36;879;900;Oxygen ;0.015;TWTS;Marble dust ;5;20.66;8.16;4.72;0.88;29.53;1965.99
37;889;900;Oxygen ;0.015;TWTS;Marble dust ;5;20.56;7.61;4.36;1.22;28.76;1905.4
38;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;19.17;7.34;4.23;1.62;27.87;1824.23
39;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;18.4;7.21;4.08;1.76;27.51;1775.88
40;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;18.37;6.97;3.85;1.85;27.15;1742.19
41;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;18.62;6.63;3.58;1.9;26.82;1714.04
42;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;18.55;6.35;3.38;2.09;26.25;1675.63
43;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;17.74;6.17;3.33;2.29;25.74;1631.04
44;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;17.06;6.08;3.27;2.37;25.47;1596.69
45;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;17.06;6;3.16;2.35;25.41;1584.41
46;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;17.32;5.89;3;2.41;25.28;1573.08
47;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;17.22;5.75;2.9;2.55;24.98;1551.47
48;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;16.56;5.66;2.91;2.67;24.78;1526.49
49;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;16.16;5.63;2.91;2.68;24.84;1516.28
50;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;16.22;5.58;2.84;2.66;24.93;1514.16
51;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;16.49;5.53;2.74;2.73;24.82;1509.44
52;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;16.25;5.44;2.7;2.89;24.54;1489.92
53;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.64;5.4;2.74;2.97;24.46;1472.94
54;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.43;5.38;2.74;2.96;24.56;1469.66
55;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.57;5.37;2.7;2.96;24.52;1468.85
56;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.74;5.3;2.61;3.08;24.25;1457.23
57;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.48;5.21;2.62;3.18;24;1442.77
58;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.05;5.15;2.67;3.21;23.87;1430.64
59;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.98;5.12;2.67;3.17;23.86;1428.23
60;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.1;5.09;2.6;3.25;23.63;1418.21
61;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;15.2;4.99;2.56;3.37;23.35;1408.93
62;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.89;4.93;2.59;3.43;23.15;1396.39
63;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.61;4.87;2.63;3.42;23.1;1390.25
64;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.59;4.83;2.61;3.43;23.02;1385.32
65;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.71;4.78;2.53;3.54;22.79;1374.35
66;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.67;4.72;2.51;3.63;22.54;1363.66
67;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.32;4.66;2.56;3.66;22.4;1353.63
68;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.15;4.64;2.57;3.63;22.36;1348.26
69;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.19;4.63;2.52;3.69;22.2;1339.85
70;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.33;4.59;2.45;3.77;22.02;1331.95
71;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.17;4.53;2.47;3.82;21.84;1323.58
72;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.84;4.49;2.5;3.82;21.71;1312.56
73;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.78;4.48;2.48;3.82;21.63;1306.43
74;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.98;4.49;2.42;3.86;21.51;1303.1
75;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;14.08;4.48;2.39;3.84;21.4;1299.92
76;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.73;4.47;2.42;3.87;21.15;1284.66
77;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.49;4.47;2.41;3.91;20.98;1271.33
78;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.45;4.49;2.35;3.97;20.74;1257.15
79;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.58;4.51;2.28;4.05;20.51;1247.43
80;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.43;4.5;2.26;4.11;20.27;1233.73
81;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.1;4.47;2.28;4.1;20.1;1220.55
82;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13;4.49;2.26;4.07;20.01;1212.91
83;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.16;4.53;2.2;4.12;19.86;1207.47
84;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.36;4.54;2.17;4.06;19.84;1210.03
85;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.12;4.54;2.18;4.01;19.74;1200.73
86;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.85;4.54;2.17;4.04;19.66;1189.22
87;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.84;4.6;2.11;4.09;19.67;1183.52
88;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;13.05;4.66;2.05;4.08;19.83;1188.99
89;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.85;4.68;2.03;4.19;19.6;1174.1
90;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.5;4.69;2.03;4.25;19.31;1154.77
91;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.41;4.73;2.02;4.25;19.09;1144.44
92;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.52;4.74;1.95;4.34;18.76;1131.08
93;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.63;4.73;1.89;4.43;18.47;1119.9
94;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.41;4.71;1.9;4.45;18.21;1106.34
95;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.21;4.71;1.91;4.42;18.04;1096.12
96;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.21;4.72;1.87;4.42;17.87;1087.16
97;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.35;4.72;1.8;4.5;17.65;1078.04
98;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.31;4.7;1.78;4.55;17.46;1069.18
99;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;12.03;4.69;1.8;4.53;17.29;1057.5
100;900;900;Oxygen ;0.015;TWTS;Marble dust ;5;11.97;4.7;1.79;4.46;17.24;1053.22
1;6;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;21;0;0
2;9;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;21;0;0
3;12;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;20;0;0
4;15;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;20;0;0
5;18;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;19;0;0
6;28;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;19;0;0
7;47;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0;0;18.33;0;0
8;77;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0.78;0;18.27;0;0
9;118;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;0.94;0;18.1;0;0
10;167;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;1.24;0;17.59;0;0
11;226;1000;Oxygen ;0.015;TWTS;Marble dust ;5;0;1.73;0;16.46;0;0
12;290;1000;Oxygen ;0.015;TWTS;Marble dust ;5;1.02;2.5;0;14.66;0;30.69
13;355;1000;Oxygen ;0.015;TWTS;Marble dust ;5;2.01;3.73;0;12.25;0;60.48
14;413;1000;Oxygen ;0.015;TWTS;Marble dust ;5;3.04;5.31;0.87;9.77;0;174.18
15;466;1000;Oxygen ;0.015;TWTS;Marble dust ;5;4.41;6.93;1.38;7.47;0;263.88
16;510;1000;Oxygen ;0.015;TWTS;Marble dust ;5;6.57;8.23;2.21;5.03;0;407.77
17;549;1000;Oxygen ;0.015;TWTS;Marble dust ;5;7.89;9.14;2.96;3.75;0;518.79
18;581;1000;Oxygen ;0.015;TWTS;Marble dust ;5;8.25;10.44;3.85;2.99;0.8;638.49
19;610;1000;Oxygen ;0.015;TWTS;Marble dust ;5;8.17;11.63;4.66;2.57;1.35;729.76
20;636;1000;Oxygen ;0.015;TWTS;Marble dust ;5;7.94;12.94;5.31;1.79;2.27;812.53
21;659;1000;Oxygen ;0.015;TWTS;Marble dust ;5;7.27;13.58;5.66;1.88;3.54;864.16
22;682;1000;Oxygen ;0.015;TWTS;Marble dust ;5;6.85;14.28;5.92;1.67;4.95;919.01
23;702;1000;Oxygen ;0.015;TWTS;Marble dust ;5;6.74;14.75;6.09;1.09;6;963.7
24;720;1000;Oxygen ;0.015;TWTS;Marble dust ;5;6.74;15.19;6.55;0.67;7.48;1052.32
25;737;1000;Oxygen ;0.015;TWTS;Marble dust ;5;6.98;15.24;7;0.34;8.72;1139.93
26;754;1000;Oxygen ;0.015;TWTS;Marble dust ;5;7.23;15.17;7.22;0.16;9.76;1199.9
27;768;1000;Oxygen ;0.015;TWTS;Marble dust ;5;7.63;15.04;7.55;0.07;11.07;1283.04
28;784;1000;Oxygen ;0.015;TWTS;Marble dust ;5;8.04;14.68;7.5;0.1;11.76;1311.55
29;797;1000;Oxygen ;0.015;TWTS;Marble dust ;5;8.62;14.42;7.33;0;12.44;1333.47
30;810;1000;Oxygen ;0.015;TWTS;Marble dust ;5;9.19;13.87;6.91;0;12.59;1315.25
31;823;1000;Oxygen ;0.015;TWTS;Marble dust ;5;9.64;13.24;6.37;0;12.59;1277.45
32;835;1000;Oxygen ;0.015;TWTS;Marble dust ;5;9.87;12.53;5.66;0;12.34;1209.3
33;847;1000;Oxygen ;0.015;TWTS;Marble dust ;5;9.94;11.98;4.86;0;11.49;1109.58
34;859;1000;Oxygen ;0.015;TWTS;Marble dust ;5;10.11;11.54;4.17;0;11.06;1036.06
